ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
isosorbide dinitrate,isosorbide dinitrate,0.99,isosorbide dinitrate,ISOSORBIDE DINITRATE | Isosorbide Dinitrate | Isosorbide dinitrate,ISOSORBIDE DINITRATE,AvPAK | Proficient Rx LP | Zydus Pharmaceuticals (USA) Inc.,,6,4,10,2,WARNINGS Amplification of the vasodilatory effects of isosorbide dinitrate by sildenafil can result in severe hypotension,Drug Interactions The vasodilating effects of isosorbide dinitrate may be additive with those of other vasodilators,"ADVERSE REACTIONS Adverse reactions to isosorbide dinitrate are generally dose-related, and almost all of these reactions are the result of isosorbide dinitrate's activity as a vasodilator",INDICATIONS AND USAGE Isosorbide dinitrate tablets are indicated for the prevention of angina pectoris due to coronary artery disease
isosorbide mononitrate,isosorbide mononitrate,0.0,isosorbide mononitrate,ISOSORBIDE MONONITRATE | Isosorbide Mononitrate,ISOSORBIDE MONONITRATE,"Aphena Pharma Solutions - Tennessee, LLC | Edenbridge Pharmaceuticals LLC. | Torrent Pharmaceuticals Limited",,5,4,13,2,WARNINGS Amplification of the vasodilatory effects of isosorbide mononitrate by sildenafil can result in severe hypotension,Drug Interactions The vasodilating effects of isosorbide mononitrate may be additive with those of other vasodilators,"ADVERSE REACTIONS The table below shows the frequencies of the adverse events that occurred in >5% of the subjects in three placebo-controlled North American studies, in which patients in the active treatment arm received 30 mg, 60 mg, 120 mg, or 240 mg of isosorbide mononitrate extended-release tab","INDICATIONS AND USAGE Isosorbide mononitrate extended-release tablets, USP are indicated for the prevention of angina pectoris due to coronary artery disease"
isotonic seawater,isotonic seawater,0.0,isotonic seawater,,,,,1,0,0,1,Warnings Ask a doctor before use if you have heart disease high blood pressure thyroid disease diabetes difficulty in urination due to enlargement of the prostate gland unless directed by a doctor,,,Uses For the temporary relief of nasal congestion due to: a cold hay fever upper respiratory allergies Relieves symptoms of nasal discomfort caused by dryness and sinus pressure
isotretinoin,isotretinoin,0.95,isotretinoin,Isotretinoin,ISOTRETINOIN,"Actavis Pharma, Inc. | Mayne Pharma | Upsher-Smith Laboratories, LLC",,10,9,11,5,"WARNINGS Psychiatric Disorders Isotretinoin capsules may cause depression, psychosis and, rarely, suicidal ideation, suicide attempts, suicide, and aggressive and/or violent behaviors","Drug Interactions Vitamin A: Because of the relationship of isotretinoin capsules to vitamin A, patients should be advised against taking vitamin supplements containing vitamin A to avoid additive toxic effects","ADVERSE REACTIONS Clinical Trials and Postmarketing Surveillance The adverse reactions listed below reflect the experience from investigational studies of isotretinoin , and the postmarketing experience",INDICATIONS AND USAGE Severe Recalcitrant Nodular Acne Isotretinoin capsules are indicated for the treatment of severe recalcitrant nodular acne
ispaghula husk,ispaghula husk,0.0,ispaghula husk,CVS Health | Unflavored Organic Natural Fiber,NATURAL FIBER SUPPLEMENT | PSYLLIUM HUSK,"CVS Pharmacy,Inc. | Raritan Pharmaceuticals Inc",,4,0,0,2,"Warnings Allergy alert: As with any natural grain product, inhaled or ingested psyllium powder may cause an allergic reaction in people sensitive to psyllium",,,Use For relief of occasional constipation and to induce regularity
isradipine,isradipine,1.0,isradipine,Isradipine,ISRADIPINE,"AvKARE | Elite Laboratories, Inc. | Teva Pharmaceuticals USA, Inc.",,0,10,15,2,,Drug Interactions Nitroglycerin: Isradipine has been safely coadministered with nitroglycerin,ADVERSE REACTIONS In multiple dose U.S,INDICATIONS AND USAGE Hypertension Isradipine capsules are indicated in the management of hypertension
itraconazole,itraconazole,0.95,itraconazole,ITRACONAZOLE | Itraconazole | Tolsura,ITRACONAZOLE,Alembic Pharmaceuticals Inc. | Amneal Pharmaceuticals LLC | Mayne Pharma Commercial LLC,,10,10,11,5,"WARNINGS Hepatic Effects: Itraconazole have been associated with rare cases of serious hepatotoxicity, including liver failure and death","Drug Interactions: Effect of Itraconazole on Other Drugs Itraconazole and its major metabolite, hydroxy-itraconazole, are potent CYP3A4 inhibitors","ADVERSE REACTIONS Because clinical trials are conducted under widely varying conditions, adverse reaction rates observed in the clinical trials of a drug cannot be directly compared to rates in the clinical trials of another drug and may not reflect the rates observed in clinical practice",INDICATIONS AND USAGE Itraconazole capsules are indicated for the treatment of the following fungal infections in immunocompromised and non-immunocompromised patients: 1
ivabradine,ivabradine,1.0,ivabradine,IVABRADINE | ivabradine,IVABRADINE,"Golden State Medical Supply, Inc. | Ingenus Pharmaceuticals, LLC | Zydus Lifesciences Limited",,0,10,9,2,,7 DRUG INTERACTIONS Avoid CYP3A4 inhibitors or inducers,6 ADVERSE REACTIONS Clinically significant adverse reactions that appear in other sections of the labeling include: Atrial Fibrillation [see Warnings and Precautions (5.2) ] Bradycardia and Conduction Disturbances [see Warnings and Precautions (5.3) ] Most common adverse reactions occurring in ≥ 1% ,"1 INDICATIONS AND USAGE Ivabradine is a hyperpolarization-activated cyclic nucleotide-gated channel blocker indicated: To reduce the risk of hospitalization for worsening heart failure in adult patients with stable, symptomatic chronic heart failure with reduced left ventricular ejection fraction"
ivermectin,ivermectin,0.0,ivermectin,Ivermectin,IVERMECTIN,"A-S Medication Solutions | Asclemed USA, Inc. | Belmora LLC",,8,1,7,5,"WARNINGS Historical data have shown that microfilaricidal drugs, such as diethylcarbamazine citrate (DEC-C), might cause cutaneous and/or systemic reactions of varying severity (the Mazzotti reaction) and ophthalmological reactions in patients with onchocerciasis",Drug Interactions Post-marketing reports of increased INR (International Normalized Ratio) have been rarely reported when ivermectin was co-administered with warfarin,"ADVERSE REACTIONS Strongyloidiasis In four clinical studies involving a total of 109 patients given either one or two doses of 170 to 200 mcg/kg of ivermectin, the following adverse reactions were reported as possibly, probably, or definitely related to ivermectin: Body as a Whole: asthenia/fatigue ","INDICATIONS AND USAGE Ivermectin is indicated for the treatment of the following infections: Strongyloidiasis of the intestinal tract Ivermectin is indicated for the treatment of intestinal (i.e., nondisseminated) strongyloidiasis due to the nematode parasite Strongyloides stercoralis "
ivy leaves,ivy leaves,0.0,ivy leaves,Attitude Diaper Cream Zinc Unscented,ZINC OXIDE,9055-7588 Quebec Inc. (Attitude),,1,10,11,2,Warnings For external use only,7 DRUG INTERACTIONS Table 2 includes drugs with clinically important drug interactions when administered concomitantly with ACIPHEX delayed-release tablets and instructions for preventing or managing them,6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in labeling: Acute Interstitial Nephritis [ see Warnings and Precautions (5.3) ] Cyanocobalamin (vitamin B-12) Deficiency [ see Warnings and Precautions (5.4) ] Clostridium difficile Associated Diarrhea [ s,Uses Multi-purpose mineral powder provides broad-spectrum SPF 46 PA+++ protection
ixazomib,ixazomib,0.0,ixazomib,NINLARO,IXAZOMIB,"Takeda Pharmaceuticals America, Inc.",,0,3,7,4,,7 DRUG INTERACTIONS Strong CYP3A inducers : Avoid concomitant use with NINLARO,6 ADVERSE REACTIONS The following adverse reactions are described in detail in other sections of the prescribing information: Thrombocytopenia [see Warnings and Precautions (5.1) ] Gastrointestinal Toxicities [see Warnings and Precautions (5.2) ] Peripheral Neuropathy [see Warnings and Precautions (,1 INDICATIONS AND USAGE NINLARO is indicated in combination with lenalidomide and dexamethasone for the treatment of patients with multiple myeloma who have received at least one prior therapy
ixekizumab,ixekizumab,1.0,ixekizumab,TALTZ,IXEKIZUMAB,Eli Lilly and Company,,0,0,10,5,,,6 ADVERSE REACTIONS The following adverse drug reactions are discussed in greater detail in other sections of the label: Infections [see Warnings and Precautions ( 5.1 )] Hypersensitivity Reactions [see Contraindications ( 4 ) and Warnings and Precautions ( 5.3 )] Eczematous Eruptions [see Warnings ,1 INDICATIONS AND USAGE TALTZ ® is a humanized interleukin-17A antagonist indicated for the treatment of: patients aged 6 years or older with moderate-to-severe plaque psoriasis who are candidates for systemic therapy or phototherapy
jaborandi,jaborandi,0.0,jaborandi,PILOCARPUS | Pilocarpus | UNDA 15 | UNDA 20 | UNDA 21 | UNDA 40 | UNDA 41,"ALLIUM CEPA, AURUM METALLICUM, EUCALYPTUS GLOBULUS, INULA HELENIUM, TRIGONELLA FOENUM-GRAECUM | ALUMINIUM METALLICUM, ARGENTUM METALLICUM, ARSENICUM ALBUM, AURUM METALLICUM, CALENDULA OFFICINALIS, CONDURANGO, JACARANDA CAROBA, ROBINIA PSEUDOACACIA, SABINA | CAPSICUM ANNUUM, PILOCARPUS, THYMUS VULGARIS, URTICA URENS, AURUM METALLICUM, CUPRUM METALLICUM | CONDURANGO, CALENDULA OFFICINALIS, CAMPHORA, HYDRASTIS CANADENSIS, THUJA OCCIDENTALIS, ALUMINIUM METALLICUM, AURUM METALLICUM | PILOCARPUS JABORANDI LEAF",Boiron | Seroyal USA,,4,0,0,3,Warning: Stop use and ask a doctor if symptoms persist or worsen,,,Uses For the temporary relief of mild fever
jasmine fragrance,jasmine fragrance,0.0,jasmine fragrance,Moisturizing Antibacterial | Quick Action,BENZALKONIUM CHLORIDE | SALICYLIC ACID,Walmart Inc.,,9,0,2,1,Warnings For external use only Allergy alert This product may cause a severe allergic realction,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use surgical hand scrub: significantly reduces the number of microorganisms on the hands and forearms prior to surgery or patient care
jojoba ext,jojoba ext,0.0,jojoba ext,Betadine | Naproxen,NAPROXEN | POVIDONE-IODINE,"A-S Medication Solutions | Atlantis Consumer Healthcare, Inc.",,1,10,15,2,Warnings For external use only,7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,Uses Multi-purpose mineral powder provides broad-spectrum SPF 46 PA+++ protection
