ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
avobenzone,avobenzone,1.0,avobenzone,MediChoice Moisturizing Lip Balm SPF15 | Olay Regenerist Regenerating with Sunscreen Broad Spectrum SPF 15 | Triple Prep SPF 40,"AVOBENZONE, HOMOSALATE, OCTISALATE, AND OCTOCRYLENE | AVOBENZONE, OCTINOXATE, OCTISALATE, OCTOCRYLENE | AVOBENZONE, OCTISALATE, OCTOCRYLENE, HOMOSALATE","O&M HALYARD, INC. | Supergoop, LLC | The Procter & Gamble Manufacturing Company",,4,0,0,1,Warnings For external use only Do not use on damaged or broken skin When using this product keep out of eyes,,,"Uses helps prevent sunburn if used as directed with other sun protection measures (see Directions ), decreases the risk of skin cancer and early skin aging caused by the sun"
avocado soya bean unsaponifiable,avocado soya bean unsaponifiable,0.99,avocado soya bean unsaponifiable,Nicotine Polacrilex | capecitabine,CAPECITABINE | NICOTINE POLACRILEX,Dr. Reddy's Laboratories Inc. | Dr. Reddy's Laboratories Limited,,5,10,9,1,Warnings For oral (sublingual) use,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Cardiotoxicity [see Warnings and Precautions ( 5.3 )] Diarrhea [see Warnings and Precautions ( 5.4 )] Dehydration [see Warnings and Precautions ( 5.5 )] Renal Toxicity [see Warnings an,Uses for the relief of nervousness and tension often associated with stress/anxiety
axitinib,axitinib,0.99,axitinib,INLYTA,AXITINIB,Pfizer Laboratories Div Pfizer Inc | U.S. Pharmaceuticals,,0,10,15,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed elsewhere in the labeling [see Warnings and Precautions (5) ] :,1 INDICATIONS AND USAGE INLYTA is a kinase inhibitor indicated:
azacitidine,azacitidine,0.99,azacitidine,AZACITIDINE | Azacitidine | ONUREG,AZACITIDINE | AZACITIDINE FOR,Celgene Corporation | Dr. Reddy's Laboratories Inc. | Pilnova Pharma Inc,,0,0,9,4,,,"6 ADVERSE REACTIONS Most common adverse reactions (>30%) in adult patients with MDS by subcutaneous route are: nausea, anemia, thrombocytopenia, vomiting, pyrexia, leukopenia, diarrhea, injection site erythema, constipation, neutropenia and ecchymosis",1 INDICATIONS AND USAGE Azacitidine for injection is a nucleoside metabolic inhibitor indicated for the treatment of: Adult patients with the following FAB myelodysplastic syndrome (MDS) subtypes: Refractory anemia (RA) or refractory anemia with ringed sideroblasts (RARS) (if accompanied by neutrope
azathioprine,azathioprine,1.0,azathioprine,AZATHIOPRINE | Azathioprine,AZATHIOPRINE,"American Health Packaging | Aphena Pharma Solutions - Tennessee, LLC | NuCare Pharmaceuticals, Inc.",,10,10,11,5,"WARNINGS Malignancy Patients receiving immunosuppressants, including azathioprine, are at increased risk of developing lymphoma and other malignancies, particularly of the skin",Drug Interactions Use with xanthine oxidase (XO) inhibitors: One of the pathways for inactivation of azathioprine is inhibited by XO inhibitors (allopurinol or febuxostat),ADVERSE REACTIONS The principal and potentially serious toxic effects of azathioprine tablets are hematologic and gastrointestinal,"INDICATIONS AND USAGE Azathioprine tablets, USP are indicated as an adjunct for the prevention of rejection in renal homotransplantation"
azelaic acid,azelaic acid,1.0,azelaic acid,KOITE 12% Azelaie Acid Balancing Face Cream | azelaic acid | whitening,AZELAIC ACID | FACE CREAM | WHITENING SOAP,"Glenmark Pharmaceuticals Inc., USA | Guangdong Miaolian Cosmetics Co., Ltd. | Guangzhou Yapeng Refinement Chemical Co., Ltd.",,4,0,8,4,"For external use only, avoid the eye area",,"6 ADVERSE REACTIONS The most common adverse reactions are burning/stinging/tingling (29%), pruritus (11%), scaling/dry skin/xerosis (8%) and erythema/irritation (4%)","1 INDICATIONS AND USAGE Azelaic acid gel, 15% is indicated for topical treatment of the inflammatory papules and pustules of mild to moderate rosacea"
azelaic acid micronised,azelaic acid,0.99,azelaic acid,KOITE 12% Azelaie Acid Balancing Face Cream | azelaic acid | whitening,AZELAIC ACID | FACE CREAM | WHITENING SOAP,"Glenmark Pharmaceuticals Inc., USA | Guangdong Miaolian Cosmetics Co., Ltd. | Guangzhou Yapeng Refinement Chemical Co., Ltd.",,4,0,8,4,"For external use only, avoid the eye area",,"6 ADVERSE REACTIONS The most common adverse reactions are burning/stinging/tingling (29%), pruritus (11%), scaling/dry skin/xerosis (8%) and erythema/irritation (4%)","1 INDICATIONS AND USAGE Azelaic acid gel, 15% is indicated for topical treatment of the inflammatory papules and pustules of mild to moderate rosacea"
azelastine,azelastine,0.99,azelastine,Azelastine Hydrochloride | Azelastine Hydrochloride and Fluticasone Propionate,AZELASTINE HYDROCHLORIDE | AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE,"A-S Medication Solutions | Sun Pharmaceutical Industries, Inc. | Teva Pharmaceuticals, Inc.",,1,1,9,2,WARNINGS Azelastine hydrochloride ophthalmic solution is for ocular use only and not for injection or oral use,7 DRUG INTERACTIONS 7.1 Central Nervous System Depressants Concurrent use of azelastine hydrochloride nasal spray with alcohol or other central nervous system depressants should be avoided because reductions in alertness and impairment of central nervous system performance may occur [see Warnings an,6 ADVERSE REACTIONS Use of azelastine hydrochloride nasal spray has been associated with somnolence [see Warnings and Precautions ( 5.1 )],"1 INDICATIONS AND USAGE Azelastine hydrochloride nasal spray is indicated for the treatment of the symptoms of seasonal allergic rhinitis in adults and pediatric patients 5 years and older, and for the treatment of the symptoms of vasomotor rhinitis in adults and adolescent patients 12 years and old"
azelastine hcl,azelastine,0.99,azelastine,Azelastine Hydrochloride | Azelastine Hydrochloride and Fluticasone Propionate,AZELASTINE HYDROCHLORIDE | AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE,"A-S Medication Solutions | Sun Pharmaceutical Industries, Inc. | Teva Pharmaceuticals, Inc.",,1,1,9,2,WARNINGS Azelastine hydrochloride ophthalmic solution is for ocular use only and not for injection or oral use,7 DRUG INTERACTIONS 7.1 Central Nervous System Depressants Concurrent use of azelastine hydrochloride nasal spray with alcohol or other central nervous system depressants should be avoided because reductions in alertness and impairment of central nervous system performance may occur [see Warnings an,6 ADVERSE REACTIONS Use of azelastine hydrochloride nasal spray has been associated with somnolence [see Warnings and Precautions ( 5.1 )],"1 INDICATIONS AND USAGE Azelastine hydrochloride nasal spray is indicated for the treatment of the symptoms of seasonal allergic rhinitis in adults and pediatric patients 5 years and older, and for the treatment of the symptoms of vasomotor rhinitis in adults and adolescent patients 12 years and old"
azilsartan,azilsartan,0.99,azilsartan,Edarbi | Edarbyclor,AZILSARTAN KAMEDOXOMIL | AZILSARTAN KAMEDOXOMIL AND CHLORTHALIDONE,"Azurity Pharmaceuticals, Inc. | Azurity Pharmaceuticals, Inc. (formerly Arbor Pharmaceuticals) | Pharma Packaging Solutions, LLC dba Tjoapack LLC",,0,10,9,5,,"7 DRUG INTERACTIONS Renal clearance of lithium is reduced by diuretics, such as chlorthalidone increasing the risk of lithium toxicity ( 7 ) NSAIDS increase risk of renal dysfunction and interfere with antihypertensive effect ( 7 ) Dual inhibition of the renin-angiotensin system: Increased risk of r","6 ADVERSE REACTIONS The following potential adverse reactions with Edarbyclor, azilsartan medoxomil, or chlorthalidone and similar agents are included in more detail in the Warnings and Precautions section of the label: Fetal toxicity [see Warnings and Precautions (5.1) ] Hypotension in Volume","1 INDICATIONS AND USAGE Edarbyclor is indicated for the treatment of hypertension, to lower blood pressure"
azithomycin,azithromycin,0.99,azithromycin,Azithromycin | azithromycin,AZITHROMYCIN,"Lupin Pharmaceuticals, Inc. | Preferred Pharmaceuticals Inc. | Zydus Lifesciences Limited",,0,10,15,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in labeling:,1 INDICATIONS AND USAGE Azithromycin is a macrolide antibacterial drug indicated for the treatment of patients with mild to moderate infections caused by susceptible strains of the designated microorganisms in the specific conditions listed below
azithromycin,azithromycin,1.0,azithromycin,Azithromycin | azithromycin,AZITHROMYCIN,"Lupin Pharmaceuticals, Inc. | Preferred Pharmaceuticals Inc. | Zydus Lifesciences Limited",,0,10,15,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in labeling:,1 INDICATIONS AND USAGE Azithromycin is a macrolide antibacterial drug indicated for the treatment of patients with mild to moderate infections caused by susceptible strains of the designated microorganisms in the specific conditions listed below
aztreonam,aztreonam,1.0,aztreonam,AZACTAM | Aztreonam,AZTREONAM,"E.R. Squibb & Sons, L.L.C. | Fresenius Kabi USA, LLC",,10,0,7,5,"WARNINGS Both animal and human data suggest that aztreonam for injection, USP is rarely cross-reactive with other beta-lactam antibiotics and weakly immunogenic",,"ADVERSE REACTIONS To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE To reduce the development of drug-resistant bacteria and maintain the effectiveness of aztreonam for injection, USP and other antibacterial drugs, aztreonam for injection should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
b sitosterol,sitosterol,0.95,sitosterol,Anubis Barcelona Vital Line | BP Vit 3 | St. Paul Brands Verestor,"FOLIC ACID, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, OMEGA-3 FATTY ACIDS, DOCONEXENT, ICOSAPENT AND .BETA.-SITOSTEROL | HYDROLYZED COLLAGEN | VITAMIN C,VITAMIN E,NATTOKINASE,PHYTOSTEROL,DOKUDAMI LEAF,RUTIN,BETA-CAROTENE","ANUBIS COSMETICS SL | Acella Pharmaceuticals, LLC | Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals",,2,0,0,1,"Warnings If you are pregnant, may become pregnant or are breast feeding, consult your healthcare professional before using this product",,,indications usage section
bacillus coagulans spores,bacillus coagulans,0.95,bacillus coagulans,SYMBIO CERE DROPS | SYMBIO TILIS DROPS | Sick Stopper,"BACILLUS CEREUS | BACILLUS SUBTILIS | ECHINACEA, ACONITUM NAPELLUS, AGARICUS MUSCARIUS, ARALIA QUINQUEFOLIA, BAPTISIA TINCTORIA, BRYONIA, CHELIDONIUM MAJUS, EUPATORIUM PERFOLIATUM, HEPAR SULPHURIS CALCAREUM, LACHESIS MUTUS, LYCOPODIUM CLAVATUM, RHUS TOXICODENDRON, SANGUINARIA CANADENSIS, SULPHUR, THUJA OCCIDENTALIS, BUFO RANA, NUX VOMICA, ANTHRACINUM, INFLUENZINUM, PYROGENIUM","Newton Laboratories, Inc. | Symbiopathic",,4,0,0,2,WARNINGS SECTION WARNINGS: Keep out of reach of children,,,"INDICATIONS & USAGE SECTION Formulated for symptoms associated with colds and infections such as cough, fatigue, fever, headache and indigestion"
bacillus subtilu,bacillus subtilis,0.95,bacillus subtilis,SYMBIO TILIS DROPS | Soil/Water Contaminants Nosode Combination 9416,BACILLUS SUBTILIS | SOIL/WATER CONTAMINANTS NOSODE COMBINATION,Professional Complementary Health Formulas | Symbiopathic,,1,0,0,1,WARNINGS: Do not use if the tamper evident strip is broken or removed from the base of the cap,,,"INDICATIONS: This remedy is indicated for symptoms associated with skin and lung conditions, stomach and intestinal imbalance, rheumatism symptoms, skin allergies, and other internal conditions according to traditional homeopathic practice.*"
bacitracin,bacitracin,0.99,bacitracin,"PS - 2895 Triple Antibiotic , 0.5g | PS-2261 Triple Antibiotic, 0.5g | health and .beyond Triple Antibiotic","BACITRACIN ZINC, NEOMYCIN SULFATE, POLYMYXIN B SULFATE | PS - 2895 TRIPLE ANTIBIOTIC , 0.5G | PS-2261 TRIPLE ANTIBIOTIC, 0.5G",Nantong Health & Beyond Hygienic Products Inc. | ProStat First Aid LLC | Prostat First Aid LLC,,7,0,0,1,Warnings For External Use Only Do not use,,,"Use(s) First aid to help prevent infection in minor cuts, scrapes, and burns"
baclofen,baclofen,1.0,baclofen,BACLOFEN | Baclofen | Gablofen,BACLOFEN | BACLOFEN INJECTION,"NuCare Pharmaceuticals,Inc. | Piramal Critical Care Inc | REMEDYREPACK INC.",,10,3,11,5,Neonatal Withdrawal Symptoms: Withdrawal symptoms have been reported starting hours to days after delivery in neonates whose mothers were treated with oral baclofen throughout pregnancy,7 DRUG INTERACTIONS There is inadequate systematic experience with the use of intrathecal baclofen in combination with other medications to predict specific drug-drug interactions,ADVERSE REACTIONS The most common is transient drowsiness (10 to 63%),"INDICATIONS AND USAGE Baclofen tablets, USP are useful for the alleviation of signs and symptoms of spasticity resulting from multiple sclerosis, particularly for the relief of flexor spasms and concomitant pain, clonus, and muscular rigidity"
balsalazide,balsalazide,0.99,balsalazide,Balsalazide Disodium | balsalazide disodium,BALSALAZIDE DISODIUM,"AvPAK | Golden State Medical Supply, Inc. | Zydus Pharmaceuticals (USA) Inc.",,0,8,10,4,,7 DRUG INTERACTIONS Nephrotoxic Agents including NSAIDs : Increased risk of nephrotoxicity; monitor for changes in renal function and mesalamine-related adverse reactions,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in labeling: Renal Impairment [see Warnings and Precautions ( 5.1 )] Mesalamine-Induced Acute Intolerance Syndrome [see Warnings and Precautions ( 5.2 )] Hypersensitivity Reactions [see Warnings and Pr,1 INDICATIONS AND USAGE Balsalazide disodium capsules are indicated for the treatment of mildly to moderately active ulcerative colitis in patients 5 years of age and older
balsam peru,Peru balsam,0.95,Peru balsam,Allergies,"APIS MELLIFICA, ECHINACEA, HYDRASTIS CANADENSIS, TARAXACUM OFFICINALE, ACONITUM NAPELLUS, AETHUSA CYNAPIUM, AGARICUS MUSCARIUS, ALETRIS FARINOSA, ALFALFA, ALLIUM CEPA, ALLIUM SATIVUM, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, ARTEMISIA VULGARIS, ARUNDO MAURITANICA, AVENA SATIVA, BELLADONNA, BELLIS PERRENIS, BOVISTA, BROMIUM, BRYONIA, CAFFEINUM, CALCAREA CARBONICA, CALLUNA VULGARIS, FLOS, CAPSICUM ANNUUM, CAT HAIR, CHAMOMILLA, CHELIDONIUM MAJUS, CHENOPODIUM ANTHELMINTICUM, CINNAMOMUM","Newton Laboratories, Inc.",,4,0,0,1,WARNINGS SECTION WARNINGS: Keep out of reach of children,,,"INDICATIONS & USAGE SECTION Formulated for symptoms associated with food and environmental allergens such as congestion, swollen glands, runny nose, cough, rashes and stomach upset"
bantothenic acid,pantothenic acid,0.95,pantothenic acid,A L O Formula | Celeragesic | Diatrol,"ACONITUM NAPELLUS, ARNICA MONTANA, BELLIS PERENNIS, BRYONIA (ALBA), CALENDULA OFFICINALIS, CHAMOMILLA, ECHINACEA (ANGUSTIFOLIA), ECHINACEA PURPUREA, FUNICULUS UMBILICALIS SUIS, GLANDULA SUPRARENALIS SUIS, HAMAMELIS VIRGINIANA, HEPAR SULPHURIS CALCAREUM, HYPERICUM PERFORATUM, LEDUM PALUSTRE, MILLEFOLIUM, NADIDUM, PANTOTHENIC ACID, RHUS TOX, SARCOLACTICUM ACIDUM, SYMPHYTUM OFFICINALE | CHOLINUM, L-ARGININE, L-CARNITINE, L-ORNITHINE, PANTOTHENIC ACID | VITAMINS AND MINERAL","Deseret Biologicals, Inc. | Nutritional Specialties, Inc. | PureTek Corporation",,5,0,3,2,"WARNINGS: Professional Use Only If pregnant or breast-feeding, ask a health professional before use",,Adverse Reactions: Folate: Allergic sensitizations has been reported following both oral and parenteral administration of folate,"INDICATIONS: Aids in mobilization of fat deposits and cellulite.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
baricitinib,baricitinib,1.0,baricitinib,Baricitinib | Olumiant,BARICITINIB,Eli Lilly and Company,,0,3,4,5,,"7 DRUG INTERACTIONS In patients taking strong Organic Anion Transporter 3 (OAT3) inhibitors (e.g., probenecid) the recommended dosage should be reduced",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Serious Infections [see Warnings and Precautions ( 5.1 )] Mortality [see Warnings and Precautions ( 5.2 )] Malignancy and Lymphoproliferative Disorders [see Warnings and Precautions ( ,1 INDICATIONS AND USAGE OLUMIANT ® is a Janus kinase (JAK) inhibitor indicated for: the treatment of adult patients with moderately to severely active rheumatoid arthritis who have had an inadequate response to one or more TNF blockers
barium sulfate,barium sulfate,0.99,barium sulfate,E-Z-Paque | Tagitol V | Varibar Thin Honey,BARIUM SULFATE,E-Z-EM Canada Inc,,0,0,2,2,,,6 ADVERSE REACTIONS The following adverse reactions have been identified from spontaneous reporting or clinical studies of barium sulfate administered orally,"1 INDICATIONS AND USAGE Liquid E-Z-PAQUE is indicated for use in single contrast radiographic examinations of the esophagus, stomach, and small bowel to visualize the gastrointestinal (GI) tract in adult and pediatric patients"
barium sulphate,barium sulfate,0.99,barium sulfate,E-Z-Paque | Tagitol V | Varibar Thin Honey,BARIUM SULFATE,E-Z-EM Canada Inc,,0,0,2,2,,,6 ADVERSE REACTIONS The following adverse reactions have been identified from spontaneous reporting or clinical studies of barium sulfate administered orally,"1 INDICATIONS AND USAGE Liquid E-Z-PAQUE is indicated for use in single contrast radiographic examinations of the esophagus, stomach, and small bowel to visualize the gastrointestinal (GI) tract in adult and pediatric patients"
basiliximab,basiliximab,0.99,basiliximab,Simulect,BASILIXIMAB,Novartis Pharmaceuticals Corporation,,1,10,11,2,See Boxed WARNING,"Drug Interactions No dose adjustment is necessary when Simulect is added to triple-immunosuppression regimens, including cyclosporine, corticosteroids, and either azathioprine or mycophenolate mofetil","ADVERSE REACTIONS Because clinical trials are conducted under widely varying conditions, adverse reaction rates observed in the clinical trials of a drug cannot be directly compared to rates in the clinical trials of another drug and may not reflect the rates observed in practice","INDICATIONS AND USAGE Simulect ® (basiliximab) is indicated for the prophylaxis of acute organ rejection in patients receiving renal transplantation when used as part of an immunosuppressive regimen that includes cyclosporine, USP (MODIFIED), and corticosteroids"
bearberry,ubidecarenone,0.95,ubidecarenone,Degex Drops 2017 | GUNA-AWARENESS | Lymph III,"BETAINE - BUFO BUFO CUTANEOUS GLAND - CALCIUM CARBONATE - CHROMIC SULFATE - CICUTA VIROSA ROOT - COPPER - FOLIC ACID - GOLD - COBALAMIN - IRON - LACHESIS MUTA VENOM - MELATONIN - MOLYBDENUM - NEUROTROPHIN-3 - NEUROTROPHIN-4 - OXYTOCIN - SILICON DIOXIDE - SUS SCROFA FRONTAL LOBE - SUS SCROFA TEMPORAL LOBE - THYROTROPIN ALFA - UBIDECARENONE - VANADIUM - ZINC - BRAIN-DERIVED NEUROTROPHIC FACTOR HUMAN - | DEGEX DROPS | ECHINACEA (ANGUSTIFOLIA), BOLDO, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS, THYROIDINUM (SUIS), GERMANIUM SESQUIOXIDE, ARNICA MONTANA, CALCAREA IODATA, HAMAMELIS VIRGINIANA, HEPAR SULPHURIS CALCAREUM, ADENOSINUM TRIPHOSPHORICUM DINATRUM, UBIDECARENONUM, NAJA TRIPUDIANS, CALCAREA PHOSPHORICA, NATRUM SULPHURICUM, PYROGENIUM, SULPHUR, CARCINOSIN, INFLUENZINUM (2023-2024)","BioActive Nutritional, Inc. | Guna spa | Professional Complementary Health Formulas",,3,0,0,1,"WARNINGS In case of overdose, get medical help or contact a poison control center right away",,,"INDICATIONS For the temporary relief of lethargy, fatigue, weakness, minor aches or pains in muscles or joints, or dry, itchy skin.*"
