ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
ganirelix,ganirelix,0.99,ganirelix,Ganirelix Acetate,GANIRELIX ACETATE,Meitheal Pharmaceuticals Inc. | Mullan Pharmaceutical Inc. | Organon LLC,,3,1,10,1,WARNINGS Ganirelix acetate injection should be prescribed by physicians who are experienced in infertility treatment,Drug Interactions No formal drug-drug interaction studies have been performed,"ADVERSE REACTIONS The safety of ganirelix acetate was evaluated in two randomized, parallel-group, multicenter controlled clinical studies",INDICATIONS AND USAGE Ganirelix Acetate Injection is indicated for the inhibition of premature LH surges in women undergoing controlled ovarian hyperstimulation
garamycin,gentamicin,0.99,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gastroprazole,lansoprazole,0.95,lansoprazole,Lansoprazole,LANSOPRAZOLE,"Camber Pharmaceuticals, Inc. | NuCare Pharmaceuticals,Inc. | Xiromed LLC",,0,10,7,5,,7 DRUG INTERACTIONS Tables 2 and 3 include drugs with clinically important drug interactions and interaction with diagnostics when administered concomitantly with lansoprazole delayed release capsules and instructions for preventing or managing them,6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in labeling: Acute Tubulointerstitial Nephritis [see Warnings and Precautions ( 5.2 )] Clostridium difficile -Associated Diarrhea [see Warnings and Precautions ( 5.3 )] Bone Fracture [see Warnings and Preca,1 INDICATIONS AND USAGE Lansoprazole delayed-release capsules are a proton pump inhibitor (PPI) indicated for the: Treatment of active duodenal ulcer in adults ( 1.1 ) Eradication of H
gatifloxacin,gatifloxacin,1.0,gatifloxacin,GATIFLOXACIN | Gatifloxacin Ophthalmic Solution 0.5% | ZYMAXID,GATIFLOXACIN | GATIFLOXACIN OPHTHALMIC SOLUTION 0.5%,"Allergan, Inc. | Caplin Steriles Limited | Leading Pharma, LLC",,0,0,8,2,,,6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in the labeling: Hypersensitivity [ see Contraindications ( 4 ) and Warnings and Precautions ( 5.1 ) ] Growth of Resistant Organisms With Prolonged Use [ see Warnings and Precautions ( 5.2 ) ] Corneal Endothelial Cel,1 INDICATIONS AND USAGE ZYMAXID ® is indicated for the treatment of bacterial conjunctivitis caused by susceptible strains of the following organisms: Aerobic gram-positive bacteria: Staphylococcus aureus Staphylococcus epidermidis Streptococcus mitis group * Streptococcus oralis * Streptococcus pne
gatifloxacine,gatifloxacin,0.99,gatifloxacin,GATIFLOXACIN | Gatifloxacin Ophthalmic Solution 0.5% | ZYMAXID,GATIFLOXACIN | GATIFLOXACIN OPHTHALMIC SOLUTION 0.5%,"Allergan, Inc. | Caplin Steriles Limited | Leading Pharma, LLC",,0,0,8,2,,,6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in the labeling: Hypersensitivity [ see Contraindications ( 4 ) and Warnings and Precautions ( 5.1 ) ] Growth of Resistant Organisms With Prolonged Use [ see Warnings and Precautions ( 5.2 ) ] Corneal Endothelial Cel,1 INDICATIONS AND USAGE ZYMAXID ® is indicated for the treatment of bacterial conjunctivitis caused by susceptible strains of the following organisms: Aerobic gram-positive bacteria: Staphylococcus aureus Staphylococcus epidermidis Streptococcus mitis group * Streptococcus oralis * Streptococcus pne
gefitinib,gefitinib,0.95,gefitinib,Gefitinib,GEFITINIB,"Natco Pharma USA LLC | Qilu Pharmaceutical Co., Ltd. | Teva Pharmaceuticals, Inc.",,0,10,15,4,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following adverse drug reactions are discussed in more detail in other sections of the labeling:,1 INDICATIONS AND USAGE Gefitinib tablets are indicated for the first-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have epidermal growth factor receptor (EGFR) exon 19 deletions or exon 21 (L858R) substitution mutations as detected by an FDA-approved tes
gemcitabine,gemcitabine,1.0,gemcitabine,Gemcitabine | INLEXZO,GEMCITABINE | GEMCITABINE HYDROCHLORIDE | GEMCITABINE INTRAVESICAL,"Janssen Biotech, Inc | Mylan Institutional LLC | Sagent Pharmaceuticals",,0,0,15,5,,,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling:,1 INDICATIONS AND USAGE Gemcitabine Injection is a nucleoside metabolic inhibitor indicated:
gemfibrozil,gemfibrozil,1.0,gemfibrozil,Gemfibrozil,GEMFIBROZIL,A-S Medication Solutions | Cadila Pharmaceuticals Limited | Cipla USA Inc.,,10,10,8,5,"Because of chemical, pharmacological, and clinical similarities between gemfibrozil and clofibrate, the adverse findings with clofibrate in two large clinical studies may also apply to gemfibrozil",Drug Interactions ( A) HMG-CoA Reductase Inhibitors: The concomitant administration of gemfibrozil with simvastatin is contraindicated (see CONTRAINDICATIONS and WARNINGS ),"ADVERSE REACTIONS In the double-blind controlled phase of the primary prevention component of the Helsinki Heart Study, 2,046 patients received gemfibrozil for up to five years",INDICATIONS AND USAGE Gemfibrozil Tablets are indicated as adjunctive therapy to diet for: 1
gentamici,gentamicin,0.98,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gentamicin,gentamicin,0.95,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gentamicin 3,gentamicin,0.99,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gentamycin,gentamicin,0.99,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gentamycin sulph,gentamicin,0.95,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gentamycin sulphate,gentamicin,0.99,gentamicin,Gentamicin | Gentamicin Sulfate,GENTAMICIN SULFATE,"Fresenius Kabi USA, LLC | Medical Purchasing Solutions, LLC | NuCare Pharmaceuticals,Inc.",,9,0,10,5,"WARNINGS: (See BOXED WARNINGS .) Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",,"ADVERSE REACTIONS: To report SUSPECTED ADVERSE REACTIONS, contact Fresenius Kabi USA, LLC at 1-800-551-7176 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch","INDICATIONS AND USAGE: To reduce the development of drug-resistant bacteria and maintain the effectiveness of Gentamicin Injection, USP and other antibacterial drugs, Gentamicin Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by su"
gentian violet,gentian violet,0.99,gentian violet,GNP Gentian Violet 1% | Gentian Violet | Sanar Naturals Gentian Violet,GENTIAN VIOLET | GENTIAN VIOLET 1%,"Amerrisource Bergen | Sanvall Enterprises, Inc | World Perfumes Inc",,4,0,0,1,Warnings For external treatment of abrasions and minor cuts Do not Do not apply to an ulcerative lesions as this may cause tattooing of the skin,,,Uses For external treatment of abrasions and minor cuts
