ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
measels vaccine,measles vaccine,0.95,measles vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
measles,measles vaccine,0.95,measles vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
measles mumps,measles mumps vaccine,0.95,measles mumps vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
measles virus,measles virus,0.99,measles virus,Lym Combination | Neurotox | Virimmune,"ACONITUM NAPELLUS, ALLIUM CEPA, ALLIUM SATIVUM, ARSENICUM ALBUM, BAPTISIA TINCTORIA, CHELIDONIUM MAJUS, ECHINACEA (ANGUSTIFOLIA), GELSEMIUM SEMPERVIRENS, GINKGO BILOBA, HAMAMELIS VIRGINIANA, INFLUENZINUM (2023-2024), MERCURIUS VIVUS, MORBILLINUM, NATRUM MURIATICUM, NUX VOMICA, SELENIUM METALLICUM, VISCUM ALBUM | AGARICUS MUSCARIUS, COCCUS CACTI, CONIUM MACULATUM, LYCOPODIUM CLAVATUM, PHOSPHORUS, ALUMINIUM METALLICUM, ANTIMONIUM CRUDUM, ARGENTUM METALLICUM, ARSENICUM ALBUM, AURUM METALLICUM, BARYTA CARBONICA, BERYLLIUM METALLICUM, BISMUTHUM METALLICUM, BORON, BROMIUM, CADMIUM METALLICUM, CERIUM METALLICUM, CESIUM CHLORIDE, CHROMIUM, COBALTUM METALLICUM, CUPRUM METALLICUM, DYSPROSIUM METALLICUM, ERBIUM METALLICUM, EUROPIUM METALLICUM, FERRUM METALLICUM, GADOLINIUM METALLICUM, GERMANIUM SESQUIOXIDE, | ANAPLASMA PHAGOCYTOPHILUM, BABESIA MICROTI, BARTONELLA HENSELAE, BORRELIA BURGDORFERI NOSODE, EHRLICHIA NOSODE (CANINE), MYCOPLASMA PNEUMONIAE, MORBILLINUM, MENINGOCOCCUS NOSODE, HEPATITIS B NOSODE","BioActive Nutritional, Inc. | Deseret Biologicals, Inc.",,5,0,0,1,"WARNINGS: If pregnant or breast-feeding, ask a health care professional before use",,,"INDICATIONS: For temporary relief of symptoms due to numbness, tingling, muscle cramps, and nerve pain"
measles virus vaccine,measles virus vaccine,0.99,measles virus vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
mebendazole,mebendazole,0.99,mebendazole,VERMOX,MEBENDAZOLE,"Janssen Pharmaceuticals, Inc.",,0,1,11,2,,7 DRUG INTERACTIONS Concomitant use of mebendazole and metronidazole should be avoided [see Warnings and Precautions (5.3) ] ,"6 ADVERSE REACTIONS Adverse reactions reported in clinical trials were anorexia, abdominal pain, diarrhea, flatulence, nausea, vomiting and rash",1 INDICATIONS AND USAGE VERMOX™ CHEWABLE is indicated for the treatment of patients one year of age and older with gastrointestinal infections caused by Ascaris lumbricoides (roundworm) and Trichuris trichiura (whipworm)
meclizine,meclizine,0.99,meclizine,BONINE | MECLIZINE | Meclizine HCL,MECLIZINE HCL 12.5 MG | MECLIZINE HCL 25MG CHEWABLE TABLETS | MECLIZINE HYDROCHLORIDE,"Advanced Rx LLC | Aphena Pharma Solutions - Tennessee, LLC | WellSpring Pharmaceutical Corporation",,1,0,0,2,Warnings Ask a doctor before use if you have glaucoma a breathing problem such as emphysema or chronic bronchitis trouble urinating due to an elarged prostate gland Ask a doctor or pharmacist before use if you are taking sedatives or tranquilizers When using this product you may get drowsy avoid alc,,,"Uses For the prevention and treatment of nausea, vomiting or dizziness associated with motion sickness"
meclizine hydrochloride,meclizine,0.99,meclizine,BONINE | MECLIZINE | Meclizine HCL,MECLIZINE HCL 12.5 MG | MECLIZINE HCL 25MG CHEWABLE TABLETS | MECLIZINE HYDROCHLORIDE,"Advanced Rx LLC | Aphena Pharma Solutions - Tennessee, LLC | WellSpring Pharmaceutical Corporation",,1,0,0,2,Warnings Ask a doctor before use if you have glaucoma a breathing problem such as emphysema or chronic bronchitis trouble urinating due to an elarged prostate gland Ask a doctor or pharmacist before use if you are taking sedatives or tranquilizers When using this product you may get drowsy avoid alc,,,"Uses For the prevention and treatment of nausea, vomiting or dizziness associated with motion sickness"
medroxyprogesterone,medroxyprogesterone,0.95,medroxyprogesterone,MEDROXYPROGESTERONE ACETATE | Medroxyprogesterone Acetate Injectable Suspension,MEDROXYPROGESTERONE ACETATE,"Eugia US LLC | Hikma Pharmaceuticals USA Inc. | Sun Pharmaceutical Industries, Inc.",,0,10,11,4,,"7 DRUG INTERACTIONS Drugs or herbal products that induce certain enzymes, including CYP3A4, may decrease the effectiveness of contraceptive drug products",6 ADVERSE REACTIONS The following important adverse reactions observed with the use of medroxyprogesterone acetate injectable suspension are discussed in greater detail in the Warnings and Precautions section ( 5 ): Loss of Bone Mineral Density [ see Warnings and Precautions ( 5.1 ) ] Thromboembolic,1 INDICATIONS AND USAGE Medroxyprogesterone acetate injectable suspension is indicated for use by females of reproductive potential to prevent pregnancy
medroxyprogesterone acetate,medroxyprogesterone,0.99,medroxyprogesterone,MEDROXYPROGESTERONE ACETATE | Medroxyprogesterone Acetate Injectable Suspension,MEDROXYPROGESTERONE ACETATE,"Eugia US LLC | Hikma Pharmaceuticals USA Inc. | Sun Pharmaceutical Industries, Inc.",,0,10,11,4,,"7 DRUG INTERACTIONS Drugs or herbal products that induce certain enzymes, including CYP3A4, may decrease the effectiveness of contraceptive drug products",6 ADVERSE REACTIONS The following important adverse reactions observed with the use of medroxyprogesterone acetate injectable suspension are discussed in greater detail in the Warnings and Precautions section ( 5 ): Loss of Bone Mineral Density [ see Warnings and Precautions ( 5.1 ) ] Thromboembolic,1 INDICATIONS AND USAGE Medroxyprogesterone acetate injectable suspension is indicated for use by females of reproductive potential to prevent pregnancy
mefenamic acid,mefenamic acid,0.99,mefenamic acid,Mefenamic Acid | Mefenamic acid,MEFENAMIC ACID,"Advanced Rx of Tennessee, LLC | Bryant Ranch Prepack | Micro Labs Limited",,10,10,3,4,"WARNINGS Cardiovascular Thrombotic Events Clinical trials of several COX-2 selective and nonselective NSAIDs of up to three years duration have shown an increased risk of serious cardiovascular (CV) thrombotic events, including myocardial infarction (MI) and stroke, which can be fatal",Drug Interactions See Table 2 for clinically significant drug interactions with mefenamic acid,"ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling: Cardiovascular Thrombotic Events (see Warnings ) GI Bleeding, Ulceration and Perforation (see Warnings ) Hepatotoxicity (see Warnings ) Hypertension (see Warnings ) Heart Failure and ",INDICATIONS AND USAGE Carefully consider the potential benefits and risks of mefenamic acid capsules and other treatment options before deciding to use mefenamic acid capsules
mefloquine,mefloquine,0.99,mefloquine,Mefloquine Hydrochloride,MEFLOQUINE HYDROCHLORIDE,"A-S Medication Solutions | Chartwell RX, LLC | Teva Pharmaceuticals USA, Inc.",,10,10,12,5,"WARNINGS In case of life-threatening, serious or overwhelming malaria infections due to P",Drug Interactions Drug-drug interactions with mefloquine have not been explored in detail,"ADVERSE REACTIONS Clinical At the doses used for treatment of acute malaria infections, the symptoms possibly attributable to drug administration cannot be distinguished from those symptoms usually attributable to the disease itself",INDICATIONS AND USAGE Treatment of Acute Malaria Infections Mefloquine hydrochloride tablets are indicated for the treatment of mild to moderate acute malaria caused by mefloquine-susceptible strains of P
megestrol acetate,megestrol,0.99,megestrol,Megestrol Acetate,MEGESTROL ACETATE,"ATLANTIC BIOLOGICALS CORP. | American Health Packaging | Golden State Medical Supply, Inc.",,10,6,14,1,WARNINGS Megestrol acetate may cause fetal harm when administered to a pregnant woman,DRUG INTERACTIONS Pharmacokinetic studies show that there are no significant alterations in pharmacokinetic parameters of zidovudine or rifabutin to warrant dosage adjustment when megestrol acetate is administered with these drugs,ADVERSE REACTIONS Clinical Adverse Events: Adverse events which occurred in at least 5% of patients in any arm of the two clinical efficacy trials and the open trial are listed below by treatment group,"INDICATIONS AND USAGE Megestrol acetate oral suspension, USP is indicated for the treatment of anorexia, cachexia, or an unexplained, significant weight loss in patients with a diagnosis of acquired immunodeficiency syndrome (AIDS)"
meglumine,meglumine,0.99,meglumine,CLARISCAN | Conray | Vyndamax | Vyndaqel,GADOTERATE MEGLUMINE | IOTHALAMATE MEGLUMINE | TAFAMIDIS | TAFAMIDIS MEGLUMINE,GE Healthcare | Liebel-Flarsheim Company LLC | Pfizer Laboratories Div Pfizer Inc,,10,3,15,5,WARNINGS SEVERE ADVERSE EVENTS,DRUG INTERACTIONS 7.1 BCRP Substrates Tafamidis inhibits breast cancer resistant protein (BCRP) in humans [see Clinical Pharmacology (12.3) ] ,ADVERSE REACTIONS Adverse reactions to injectable contrast media fall into two categories: chemotoxic reactions and idiosyncratic reactions,"INDICATIONS AND USAGE Conray is indicated for use in excretory urography, cerebral angiography, peripheral arteriography, venography, arthrography, direct cholangiography, endoscopic retrograde cholangiopancreatography, contrast enhancement of computed tomographic brain images, cranial computerized "
meglumine amidotrizoate,iothalamate meglumine,0.95,iothalamate meglumine,Conray | Cysto-Conray II,IOTHALAMATE MEGLUMINE,Liebel-Flarsheim Company LLC,,10,0,15,5,WARNINGS SEVERE ADVERSE EVENTS,,ADVERSE REACTIONS Adverse reactions to injectable contrast media fall into two categories: chemotoxic reactions and idiosyncratic reactions,"INDICATIONS AND USAGE Conray is indicated for use in excretory urography, cerebral angiography, peripheral arteriography, venography, arthrography, direct cholangiography, endoscopic retrograde cholangiopancreatography, contrast enhancement of computed tomographic brain images, cranial computerized "
meglumine ioxitalamate,iohexol,0.95,iohexol,Iohexol | OMNIPAQUE | Omnipaque,IOHEXOL,Amneal Pharmaceuticals Private Limited | GE Healthcare | GE Healthcare Inc.,,0,9,4,2,,"7 DRUG INTERACTIONS 7.1 Drug-Drug Interactions Metformin In patients with renal impairment, metformin can cause lactic acidosis",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Risks Associated with Intrathecal Administration of OMNIPAQUE Injection 140 mg Iodine/mL and 350 mg Iodine/mL [see Warnings and Precautions (5.1) ] Risks Associated with Parenteral Adm,"1 INDICATIONS AND USAGE OMNIPAQUE is a radiographic contrast agent indicated for intrathecal, intra-arterial, intravenous, oral, rectal, intraarticular, and body cavity imaging procedures in adults and pediatric patients"
meglumine salt,meglumine,0.95,meglumine,CLARISCAN | Conray | Vyndamax | Vyndaqel,GADOTERATE MEGLUMINE | IOTHALAMATE MEGLUMINE | TAFAMIDIS | TAFAMIDIS MEGLUMINE,GE Healthcare | Liebel-Flarsheim Company LLC | Pfizer Laboratories Div Pfizer Inc,,10,3,15,5,WARNINGS SEVERE ADVERSE EVENTS,DRUG INTERACTIONS 7.1 BCRP Substrates Tafamidis inhibits breast cancer resistant protein (BCRP) in humans [see Clinical Pharmacology (12.3) ] ,ADVERSE REACTIONS Adverse reactions to injectable contrast media fall into two categories: chemotoxic reactions and idiosyncratic reactions,"INDICATIONS AND USAGE Conray is indicated for use in excretory urography, cerebral angiography, peripheral arteriography, venography, arthrography, direct cholangiography, endoscopic retrograde cholangiopancreatography, contrast enhancement of computed tomographic brain images, cranial computerized "
melaleuca alternifolia,tea tree oil,0.95,tea tree oil,Nail Fungus Treatment | SOUTH MOON Multi-Purpose Nail Solution | Shailee Tea Tree Body Wash,"GLYCERIN | THYME OIL,MELALEUCA ALTERNIFOLIA,OREGANO OIL,LAVENDER OI,UNDECYLENIC ACIDL","Foshan Sugar Max Cosmetics CO.,Ltd | Shantou South Moon Biotechnology Co., Ltd. | TT Beauty Trading Co., Ltd.",,4,0,0,5,Please keep out of reach of children,,,Uses For the treatment of most
melaleuca alternifolia leafs,melaleuca oil,0.95,melaleuca oil,Moisturizing Antibacterial | Quick Action,BENZALKONIUM CHLORIDE | SALICYLIC ACID,Walmart Inc.,,1,0,2,1,Warnings For external use only: hands only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use For handwashing to decrease bacteria on the skin
melatonin,melatonin,0.99,melatonin,GUNA-AWARENESS | GUNA-GERIATRICS | Pollutox,"1,4-BENZOQUINONE - ARNICA MONTANA - OXYTOCIN - BARIUM CARBONATE - BARIUM OXALOSUCCINATE - CORTICOTROPIN - LEAD - LEVOTHYROXINE - LUTRELIN - MALIC ACID - MELATONIN - NEUROTROPHIN-3 - NEUROTROPHIN-4 - PHENYLALANINE - PORK LIVER - PYRUVIC ACID - RINFABATE - SUS SCROFA ADRENAL GLAND - SUS SCROFA FRONTAL LOBE - SUS SCROFA HYPOTHALAMUS - THYROTROPIN ALFA - BRAIN-DERIVED NEUROTROPHIC FACTOR HUMAN - | BETAINE - BUFO BUFO CUTANEOUS GLAND - CALCIUM CARBONATE - CHROMIC SULFATE - CICUTA VIROSA ROOT - COPPER - FOLIC ACID - GOLD - COBALAMIN - IRON - LACHESIS MUTA VENOM - MELATONIN - MOLYBDENUM - NEUROTROPHIN-3 - NEUROTROPHIN-4 - OXYTOCIN - SILICON DIOXIDE - SUS SCROFA FRONTAL LOBE - SUS SCROFA TEMPORAL LOBE - THYROTROPIN ALFA - UBIDECARENONE - VANADIUM - ZINC - BRAIN-DERIVED NEUROTROPHIC FACTOR HUMAN - | SULPHURICUM ACIDUM, BERBERIS VULGARIS, ARSENICUM ALBUM, BENZINUM, CADMIUM SULPHURATUM, HYDROFLUORICUM ACIDUM, MELATONIN, NITROGENUM OXYGENATUM, NUX VOMICA, PETROLEUM, PLUMBUM METALLICUM, STANNUM METALLICUM, TOLUENE, ACETONE, CARBON DIOXIDE, CHLORINUM, MERCURIUS SOLUBILIS, URANIUM NITRICUM, OZONE","Deseret Biologicals, Inc. | Guna spa",,5,0,0,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,,,USES TAKE 15 MINUTES BEFORE MEALS
melatonine,melatonin,0.98,melatonin,GUNA-AWARENESS | GUNA-GERIATRICS | Pollutox,"1,4-BENZOQUINONE - ARNICA MONTANA - OXYTOCIN - BARIUM CARBONATE - BARIUM OXALOSUCCINATE - CORTICOTROPIN - LEAD - LEVOTHYROXINE - LUTRELIN - MALIC ACID - MELATONIN - NEUROTROPHIN-3 - NEUROTROPHIN-4 - PHENYLALANINE - PORK LIVER - PYRUVIC ACID - RINFABATE - SUS SCROFA ADRENAL GLAND - SUS SCROFA FRONTAL LOBE - SUS SCROFA HYPOTHALAMUS - THYROTROPIN ALFA - BRAIN-DERIVED NEUROTROPHIC FACTOR HUMAN - | BETAINE - BUFO BUFO CUTANEOUS GLAND - CALCIUM CARBONATE - CHROMIC SULFATE - CICUTA VIROSA ROOT - COPPER - FOLIC ACID - GOLD - COBALAMIN - IRON - LACHESIS MUTA VENOM - MELATONIN - MOLYBDENUM - NEUROTROPHIN-3 - NEUROTROPHIN-4 - OXYTOCIN - SILICON DIOXIDE - SUS SCROFA FRONTAL LOBE - SUS SCROFA TEMPORAL LOBE - THYROTROPIN ALFA - UBIDECARENONE - VANADIUM - ZINC - BRAIN-DERIVED NEUROTROPHIC FACTOR HUMAN - | SULPHURICUM ACIDUM, BERBERIS VULGARIS, ARSENICUM ALBUM, BENZINUM, CADMIUM SULPHURATUM, HYDROFLUORICUM ACIDUM, MELATONIN, NITROGENUM OXYGENATUM, NUX VOMICA, PETROLEUM, PLUMBUM METALLICUM, STANNUM METALLICUM, TOLUENE, ACETONE, CARBON DIOXIDE, CHLORINUM, MERCURIUS SOLUBILIS, URANIUM NITRICUM, OZONE","Deseret Biologicals, Inc. | Guna spa",,5,0,0,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,,,USES TAKE 15 MINUTES BEFORE MEALS
meloxicam,meloxicam,0.95,meloxicam,MELOXICAM | Meloxicam | meloxicam,MELOXICAM,"Lupin Pharmaceuticals, Inc. | NCS HealthCare of KY, LLC dba Vangard Labs | Quality Care Products LLC",,0,10,5,3,,7 DRUG INTERACTIONS See Table 3 for clinically significant drug interactions with meloxicam,"6 ADVERSE REACTIONS Most common (≥5% and greater than placebo) adverse events in adults are diarrhea, upper respiratory tract infections, dyspepsia, and influenza-like symptoms ( 6.1 ) Adverse events observed in pediatric studies were similar in nature to the adult clinical trial experience ( 6.1 ) ",1 INDICATIONS AND USAGE Meloxicam tablet USP is a non-steroidal anti-inflammatory drug indicated for: Osteoarthritis (OA) ( 1.1 ) Rheumatoid Arthritis (RA) ( 1.2 ) Juvenile Rheumatoid Arthritis (JRA) in patients who weigh ≥60 kg ( 1.3 ) 1.1 Osteoarthritis (OA Meloxicam tablets USP are indicated for 
